total_income,loan_amount,term,interest_rate,own_car,own_house,nr_children,income_type,education_type,family_status,housing_type,region_population_ratio,days_birth,days_employed,days_registration,mobile_number,phone_number,email,days_phone_change,occupation_type,family_count,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,Default
315000.0,675000.0,18,2.840096972504238,N,Y,0,Working,Secondary / secondary special,Separated,Apartment,0.01885,-11842,-1630,-979.0,1,0,0,-1669.0,Managers,1.0,,0.6596615147023343,0.2445163919946749,0,0,0,0,0
81000.0,479799.0,12,3.0518433498948454,N,N,0,Pensioner,Secondary / secondary special,Married,House,0.018029,-20430,365243,-10788.0,1,0,0,-1512.0,,2.0,0.3493591775716694,0.5381629830982585,0.501075160239048,0,0,0,0,1
225000.0,684000.0,60,3.2119929006617287,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.018209,-20826,365243,-3453.0,1,0,0,-1680.0,,2.0,0.7293918545846133,0.5921315702396891,0.4101025731788671,0,1,0,0,0
135000.0,711612.0,60,3.032455705636067,N,Y,0,Working,Secondary / secondary special,Civil marriage,Rented studio,0.0088659999999999,-12271,-1039,-6341.0,1,0,0,-2188.0,Sales staff,2.0,,0.7733999724801601,,0,1,0,0,0
112500.0,225000.0,48,2.693105084505804,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.010643,-14283,-1671,-6936.0,1,0,0,-808.0,Sales staff,2.0,0.5753989702143035,0.7001174981481769,0.520897599048938,0,1,0,0,1
225000.0,1123443.0,24,2.53033632981095,N,Y,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.031329,-22486,365243,-13220.0,1,1,0,-526.0,,2.0,,0.475600656118172,0.524496446363472,0,1,0,0,0
144000.0,675000.0,18,4.148992430914918,Y,N,0,Commercial associate,Higher education,Single / not married,Apartment,0.026392,-12703,-1885,-1717.0,1,0,0,-152.0,Core staff,1.0,,0.6289655650501706,0.5567274263630174,0,1,0,0,0
225000.0,225000.0,12,3.3265753364667736,N,Y,0,Working,Higher education,Married,House,0.015221,-12567,-5364,-1172.0,1,0,1,-565.0,Core staff,2.0,0.2716554764581325,0.1374375191808998,,0,0,0,0,0
180000.0,1057266.0,42,2.534035031536901,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.019101,-20286,365243,-13048.0,1,0,0,-3152.0,,2.0,,0.6318493314653135,0.6446794549585961,0,1,0,0,0
202500.0,199467.0,12,3.4987016086612477,Y,Y,1,Pensioner,Secondary / secondary special,Single / not married,Apartment,0.010276,-20857,365243,-7598.0,1,0,0,-1256.0,,2.0,0.7106218661878339,0.6877224275590408,0.6817058776720116,0,1,0,0,0
112500.0,405000.0,36,3.852244445556048,N,Y,0,Working,Higher education,Married,Apartment,0.010032,-15942,-950,-8637.0,1,0,0,-1809.0,,2.0,0.8251194681157367,0.5671965166036115,,0,1,0,0,0
67500.0,1116000.0,18,3.31174608708129,N,Y,1,State servant,Secondary / secondary special,Married,Apartment,0.00702,-11816,-1588,-3529.0,1,1,0,-1456.0,,3.0,0.4180785811072956,0.3498601142306201,0.5656079814115492,0,1,0,0,0
265500.0,808650.0,30,3.324116746981814,Y,N,0,Commercial associate,Higher education,Single / not married,Apartment,0.018634,-13011,-1708,-384.0,1,0,0,-1310.0,,1.0,,0.3917016462520053,0.7583930617144343,0,1,0,0,0
90000.0,1062000.0,48,3.655211800894615,N,N,0,Pensioner,Secondary / secondary special,Civil marriage,Co-op house,0.031329,-21672,365243,-7782.0,1,0,0,-816.0,,2.0,,0.2652563401861944,0.5919766183185521,0,1,0,0,0
135000.0,490536.0,36,3.6231533341526374,Y,Y,0,Working,Higher education,Civil marriage,House,0.002042,-13916,-783,-345.0,1,0,0,-501.0,Sales staff,2.0,,0.4508172383516911,0.5919766183185521,0,1,0,0,0
225000.0,900000.0,36,3.198884606438148,N,N,0,Working,Secondary / secondary special,Separated,Municipal apartment,0.02461,-16789,-3602,-9637.0,1,1,0,-1581.0,Laborers,1.0,0.8495334813033536,0.7230068346607718,0.5567274263630174,0,1,0,0,0
112500.0,808650.0,18,2.8316268407226657,N,Y,0,Commercial associate,Secondary / secondary special,Married,Co-op house,0.035792,-18661,-6066,-3463.0,1,0,0,-1547.0,Laborers,2.0,,0.1579672634555499,0.7324033228040929,0,1,0,0,0
270000.0,1169532.0,12,4.079583141779663,Y,Y,4,Commercial associate,Secondary / secondary special,Separated,House,0.072508,-12560,-4769,-6716.0,1,1,0,-850.0,Cleaning staff,5.0,0.7489493954084832,0.7036361794263607,,0,1,0,0,0
67500.0,284400.0,48,3.581928906054787,N,Y,0,Commercial associate,Secondary / secondary special,Married,House,0.025164,-15831,-7070,-568.0,1,0,0,-2205.0,High skill tech staff,2.0,0.7825428950289314,0.0419046842872201,0.3962195720630885,0,1,0,0,0
157500.0,199080.0,48,4.338780466604282,N,Y,0,Working,Secondary / secondary special,Single / not married,Co-op house,0.01885,-15849,-1800,-4019.0,1,0,0,-419.0,Core staff,1.0,0.8179060029707775,0.7553489666360248,0.5262949398096192,0,1,0,0,0
157500.0,601474.5,36,3.295084918309387,N,N,0,Working,Secondary / secondary special,Single / not married,House,0.020713,-14255,-454,-619.0,1,0,0,-1623.0,Core staff,1.0,0.6661648436900304,0.3403467777493233,0.7850520263728172,0,1,0,0,0
112500.0,225000.0,42,3.698472955645897,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Apartment,0.018801,-12853,-2004,-6801.0,1,1,0,-1487.0,High skill tech staff,1.0,,0.6748033346784756,0.7544061731797895,0,0,0,0,0
225000.0,450000.0,12,3.362076966759676,N,N,0,State servant,Incomplete higher,Married,Office apartment,0.006233,-11943,-2599,-2259.0,1,0,0,-1873.0,,2.0,0.761609360347181,0.6848080641297013,0.5100895276257282,0,1,0,0,0
148500.0,414792.0,12,3.570108327647798,Y,N,0,Working,Secondary / secondary special,Married,Apartment,0.004849,-11145,-1704,-4636.0,1,0,0,0.0,Laborers,2.0,,0.6144741909281469,0.3825018041447388,0,1,0,0,0
180000.0,973503.0,60,2.1270407954047608,N,Y,1,State servant,Higher education,Married,Rented room,0.003069,-13268,-3499,-2437.0,1,0,0,0.0,Core staff,3.0,,0.6569364409074514,0.4956658291397297,0,1,0,0,0
135000.0,470745.0,42,4.209243375848462,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,Rented room,0.018634,-20928,365243,-9590.0,1,0,0,0.0,,2.0,,0.5787475728412418,0.6380435278721609,0,0,0,0,0
90000.0,238500.0,18,2.4655627444882215,Y,N,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.035792,-10006,-2083,-2497.0,1,1,0,-432.0,Realty agents,2.0,0.2396617198077056,0.4479981549395087,0.5262949398096192,0,0,0,0,0
180000.0,942300.0,60,2.4341314726428154,Y,Y,0,Commercial associate,Higher education,Married,Apartment,0.035792,-22075,-7176,-8294.0,1,0,0,-213.0,Accountants,2.0,0.7285186020070019,0.5700983479545332,0.180887977767074,0,0,0,0,0
184500.0,226908.0,24,3.2290358953564846,Y,Y,0,Commercial associate,Higher education,Civil marriage,With parents,0.016612,-10542,-501,-2617.0,1,0,0,0.0,Laborers,2.0,,0.2552376994003924,0.1117563710719636,0,1,0,0,0
135000.0,117000.0,30,3.860124096048972,N,Y,1,Working,Secondary / secondary special,Civil marriage,Apartment,0.018209,-11152,-1301,-2240.0,1,0,0,-1434.0,,3.0,,0.526033544107505,0.6528965519806539,0,1,0,0,0
216000.0,1824480.0,60,2.795968486955302,N,Y,1,Working,Higher education,Married,House,0.007305,-13799,-4125,-4222.0,1,1,0,0.0,Core staff,3.0,,0.3934015486677768,0.8106180215523969,0,1,0,0,0
225000.0,420718.5,18,3.0903840767137956,N,N,0,Working,Secondary / secondary special,Single / not married,Apartment,0.018634,-11483,-3140,-5984.0,1,0,0,-996.0,,1.0,0.3489795181754676,0.4487715899680019,0.0715326762805274,0,1,0,0,0
157500.0,1175314.5,60,2.777705610303544,Y,Y,1,Commercial associate,Higher education,Married,Apartment,0.007305,-11820,-2177,-2519.0,1,0,0,-332.0,Sales staff,3.0,0.3362368449597513,0.5254828530985761,0.5352762504724826,0,1,0,0,0
270000.0,732915.0,60,2.325077783947445,N,N,0,Commercial associate,Higher education,Married,House,0.072508,-14249,-3581,-8188.0,1,1,0,-1567.0,Managers,2.0,,0.6769829367125655,0.3217352821966848,0,0,0,0,0
103500.0,188460.0,12,3.3796114022334693,N,Y,2,Working,Higher education,Married,Co-op apartment,0.016612,-12554,-4894,-5761.0,1,0,0,-475.0,Low-skill Laborers,4.0,,0.55121590900161,,0,1,0,0,0
135000.0,450000.0,24,3.8284253632391065,N,Y,0,Pensioner,Secondary / secondary special,Widow,Rented room,0.006207,-21402,365243,-15984.0,1,0,0,-1907.0,,1.0,,0.5548483176124048,0.6848276586890367,0,1,0,0,0
135000.0,158256.0,18,3.836571948170188,N,Y,0,Pensioner,Incomplete higher,Widow,Rented room,0.04622,-21062,365243,-15138.0,1,0,0,-2611.0,,1.0,0.6962216216429892,0.7638497930580482,0.0005272652387098,0,1,0,0,0
99000.0,538704.0,30,3.251939862746881,Y,Y,0,Working,Secondary / secondary special,Married,Rented room,0.031329,-8714,-1522,-6387.0,1,0,0,-883.0,Sales staff,2.0,,0.1604848531405259,0.7557400501752248,0,1,0,0,0
90000.0,1078200.0,12,3.825941454484894,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.072508,-22123,365243,-1082.0,1,1,0,-1805.0,,2.0,0.9308538299389209,0.7207634063861831,0.3807996826489149,0,0,0,0,0
180000.0,787131.0,60,2.9732391994913776,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,Co-op house,0.003069,-19301,-3584,-7325.0,1,0,0,-1256.0,Managers,1.0,0.7016824484420217,0.7867522007283936,0.4294236843421945,0,1,0,0,1
180000.0,1312110.0,24,2.0227735785096486,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.020246,-15371,-550,-1665.0,1,1,0,-1839.0,,2.0,0.3872612980929988,0.4714411376521339,0.3944954053123993,0,1,0,0,0
157500.0,312768.0,12,3.6651343096099374,Y,N,0,Working,Secondary / secondary special,Single / not married,Rented apartment,0.035792,-9036,-606,-3460.0,1,1,0,-206.0,Sales staff,1.0,0.2376460443372207,0.6107428908823511,0.133429254467317,0,1,0,0,0
67500.0,225000.0,12,3.0636967097270063,N,Y,0,Working,Secondary / secondary special,Married,House,0.026392,-19235,-2011,-5754.0,1,0,0,-1174.0,Laborers,2.0,,0.7101333381279933,0.6690566947824041,0,1,0,0,0
225000.0,1057500.0,30,2.026351959126831,N,Y,0,Working,Secondary / secondary special,Married,House,0.0145199999999999,-19738,-883,-10096.0,1,0,0,0.0,Medicine staff,2.0,,0.2721138042155219,0.1293142889822697,0,1,0,0,0
67500.0,540000.0,48,3.1637013845912234,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.0196889999999999,-23638,365243,-4858.0,1,0,0,-2593.0,,2.0,,0.6109144346562616,0.7700870700124128,0,0,0,0,0
90000.0,278613.0,42,3.753763261414487,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House,0.020246,-22090,365243,-8029.0,1,0,0,-1952.0,,1.0,0.6721704811570052,0.3912484331463405,0.4507472818545589,0,0,0,0,0
144000.0,250272.0,12,4.160957146367503,N,Y,0,Working,Secondary / secondary special,Married,Rented studio,0.004849,-14405,-2953,-6684.0,1,0,0,-2171.0,Laborers,2.0,,0.275422368164771,0.1198779608955348,0,1,0,0,0
225000.0,1264500.0,36,3.6808057906078995,N,Y,1,Pensioner,Secondary / secondary special,Married,Apartment,0.025164,-19384,365243,-184.0,1,0,0,-861.0,,3.0,,0.5790834076731369,0.5744466170995097,0,1,0,0,0
112500.0,495000.0,30,4.490931262516755,N,Y,2,Working,Secondary / secondary special,Married,Rented studio,0.015221,-12415,-4179,-147.0,1,0,0,-514.0,,4.0,0.3340072886740926,0.4605257476728421,0.6127042441012546,0,1,0,0,0
76500.0,121500.0,12,3.570286449374879,N,Y,0,Pensioner,Secondary / secondary special,Separated,Apartment,0.026392,-24187,365243,-3356.0,1,0,0,0.0,,1.0,,0.5970811533321667,,0,0,0,0,0
315000.0,970380.0,42,2.3348958836785214,Y,Y,1,Working,Higher education,Married,House,0.0116569999999999,-18539,-1015,-1729.0,1,1,0,-961.0,Drivers,3.0,0.3381768965197128,0.7098001279422429,0.3457848024695955,0,1,0,0,0
180000.0,450000.0,42,3.4027684898047843,Y,N,0,Pensioner,Secondary / secondary special,Married,Rented room,0.003813,-21014,365243,-10289.0,1,1,0,-846.0,,2.0,0.763148246377407,0.3196297801925916,0.5190973382084597,0,1,0,0,0
112500.0,640080.0,12,4.099445342485675,N,Y,0,Working,Incomplete higher,Married,Rented studio,0.0072739999999999,-9513,-521,-6950.0,1,0,0,-16.0,Core staff,2.0,0.3246402450934008,0.5812139729527519,0.1852020815902493,0,1,0,0,1
135000.0,1100709.0,42,2.533753543948157,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.005084,-17000,-5740,-4396.0,1,0,0,-456.0,Cooking staff,2.0,,0.2984139662234689,0.7449321846094795,0,1,0,0,0
139500.0,781920.0,42,3.0850394785512383,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.031329,-18569,-888,-1163.0,1,0,0,-418.0,Laborers,2.0,,0.6707836975626373,0.7713615919194317,0,1,0,0,0
112500.0,508495.5,12,3.5660285231805022,Y,Y,1,Working,Secondary / secondary special,Married,House,0.022625,-11932,-4720,-1191.0,1,0,0,-420.0,,3.0,0.3675701364514472,0.51812762736887,0.2822484337007223,0,1,0,0,0
112500.0,760225.5,48,3.545607080528844,N,Y,0,Working,Secondary / secondary special,Married,House,0.022625,-21376,-11972,-10557.0,1,0,0,0.0,Laborers,2.0,,0.7027964345883526,,0,0,0,0,0
112500.0,1546020.0,60,1.8930241329110833,Y,N,0,State servant,Secondary / secondary special,Married,Rented room,0.00712,-19218,-4122,-10018.0,1,0,0,-1580.0,Managers,2.0,,0.6392593495226246,0.7981372313187245,0,1,0,0,0
67500.0,225000.0,48,3.4796649372045128,N,Y,2,Commercial associate,Secondary / secondary special,Married,House,0.018209,-10857,-574,-1075.0,1,1,0,-79.0,Core staff,4.0,0.2558095805953851,0.2477258401783705,0.4206109640437848,0,1,0,0,0
247500.0,547344.0,36,3.95539085050133,N,Y,0,Commercial associate,Higher education,Separated,House,0.022625,-17383,-2133,-5016.0,1,1,0,-2538.0,Laborers,1.0,0.7054525127542642,0.6885108593740322,0.7180328113294772,0,1,0,0,0
225000.0,450000.0,36,3.8196595216064786,Y,N,0,Working,Secondary / secondary special,Separated,House,0.018209,-17914,-165,-3793.0,1,0,0,-231.0,Core staff,1.0,0.6967280262255483,0.325776083561223,,0,0,0,0,0
67500.0,573408.0,30,3.4284710441604025,N,Y,1,Working,Secondary / secondary special,Married,Apartment,0.020246,-15681,-132,-5940.0,1,0,0,0.0,,3.0,0.1775088985710722,0.3768073148877509,0.7267112092725122,0,1,0,0,0
202500.0,894906.0,42,3.4219903755803545,N,Y,0,State servant,Higher education,Married,Apartment,0.018634,-12560,-2345,-3958.0,1,0,0,0.0,,2.0,0.2424464489306717,0.3119568546076617,0.6279908192952864,0,1,0,0,1
90000.0,143910.0,36,3.7188800627334757,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.035792,-14072,-4457,-1546.0,1,1,0,-1808.0,Accountants,2.0,0.512952015681613,0.3585684988353451,0.5262949398096192,0,1,0,0,0
225000.0,916470.0,48,3.971760442167515,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented studio,0.0105,-20885,365243,-13521.0,1,1,0,-1549.0,,2.0,,0.1051131639335394,0.5370699579791587,0,1,0,0,0
202500.0,254700.0,12,3.9031251081241045,Y,Y,1,Working,Secondary / secondary special,Married,House,0.025164,-8189,-480,-314.0,1,0,0,-613.0,Laborers,3.0,,0.2364291569701707,,0,1,0,0,0
144000.0,130320.0,48,3.582899337812634,Y,N,0,Commercial associate,Higher education,Civil marriage,Municipal apartment,0.0196889999999999,-11036,-2610,-4939.0,1,0,0,-1214.0,High skill tech staff,2.0,,0.676246079754485,,0,1,0,0,0
157500.0,537322.5,42,4.187803708999145,N,Y,0,Working,Secondary / secondary special,Married,With parents,0.035792,-16163,-1850,-3522.0,1,0,1,-823.0,Laborers,2.0,,0.5720320268459795,,0,1,0,0,0
234000.0,969039.0,12,2.7443802214513657,N,Y,0,State servant,Secondary / secondary special,Married,House,0.025164,-23132,-2050,-15758.0,1,1,0,0.0,Managers,2.0,0.6939341021067976,0.4485876737297699,0.7713615919194317,0,1,0,0,0
76500.0,835380.0,12,3.344858969101044,N,N,0,Pensioner,Secondary / secondary special,Single / not married,Apartment,0.0145199999999999,-20879,365243,-6379.0,1,0,0,-2606.0,,1.0,,0.2318881971357951,0.3996756156233169,0,1,0,0,0
135000.0,432000.0,36,4.1931942430606695,N,Y,1,Commercial associate,Higher education,Married,House,0.030755,-10938,-633,-4884.0,1,0,1,-756.0,Core staff,3.0,0.7959185767583868,0.5591972958757659,0.4471785780453068,0,1,0,0,0
225000.0,1312110.0,42,2.456489701532825,Y,Y,0,Working,Higher education,Married,Apartment,0.02461,-18476,-2065,-7212.0,1,0,0,0.0,Managers,2.0,,0.6677099904582185,0.4507472818545589,0,1,0,0,0
157500.0,161730.0,24,3.9724829221790348,Y,Y,1,Working,Secondary / secondary special,Married,Rented room,0.0196889999999999,-9985,-3137,-3987.0,1,1,0,-1599.0,,3.0,,0.3857573393187369,0.3016248916841194,0,0,0,0,0
202500.0,781920.0,18,3.7424259998409046,Y,Y,0,Working,Secondary / secondary special,Civil marriage,Co-op house,0.019101,-16175,-2134,-7350.0,1,0,0,-385.0,Managers,2.0,,0.5750593323997503,0.4650692149562261,0,1,0,0,0
180000.0,1074100.5,12,2.3728484181899314,Y,Y,0,Commercial associate,Higher education,Married,House,0.018029,-21545,-3674,-5656.0,1,0,0,-1077.0,Managers,2.0,,0.5827461112909752,0.4436153084085652,0,1,0,0,0
225000.0,112500.0,24,4.004751698411079,Y,N,1,Working,Secondary / secondary special,Married,Rented room,0.0228,-11691,-2782,-4633.0,1,0,0,-730.0,Laborers,3.0,,0.2724734479258431,0.501075160239048,0,1,0,0,0
112500.0,331920.0,36,3.0086384216348994,Y,N,0,State servant,Higher education,Married,Co-op apartment,0.00702,-17055,-594,-6419.0,1,0,0,-1257.0,,2.0,,0.6775708348962239,0.4188542886233217,0,1,0,0,0
135000.0,1079883.0,12,3.0037534962666563,Y,N,0,Working,Secondary / secondary special,Married,Apartment,0.035792,-19985,-673,-8007.0,1,1,0,-231.0,Laborers,2.0,,0.6493371078244753,0.5442347412142162,0,1,0,0,0
90000.0,663093.0,60,3.272707819728359,Y,Y,0,Commercial associate,Secondary / secondary special,Widow,Apartment,0.0088659999999999,-20077,-1231,-11486.0,1,0,0,-886.0,HR staff,1.0,,0.6716571698722865,0.0005272652387098,0,1,0,0,0
90000.0,1080000.0,36,2.481439487255262,N,Y,3,Working,Secondary / secondary special,Married,Rented studio,0.025164,-13665,-678,-2352.0,1,0,0,-279.0,Laborers,5.0,,0.162144567666238,0.5370699579791587,0,1,0,0,0
112500.0,254700.0,36,3.7633644504163306,Y,N,0,Working,Secondary / secondary special,Married,With parents,0.035792,-9133,-834,-4378.0,1,0,0,-445.0,Laborers,2.0,,0.050599522340455,,0,1,0,0,1
162000.0,1246500.0,30,2.8720590789148472,Y,N,1,Working,Secondary / secondary special,Married,Rented room,0.019101,-13543,-1195,-3032.0,1,1,0,-245.0,High skill tech staff,3.0,,0.3295819144421519,,0,1,0,0,0
90000.0,675000.0,42,3.3918802582027405,N,N,0,Pensioner,Secondary / secondary special,Single / not married,Apartment,0.035792,-23506,365243,-12136.0,1,1,0,-1476.0,,1.0,,0.6606966445803164,0.7597121819739279,0,0,0,0,0
90000.0,598486.5,24,3.7637970452491403,N,Y,2,Working,Incomplete higher,Married,House,0.02461,-13539,-6499,-4437.0,1,0,0,0.0,Laborers,4.0,,0.3786474185793119,,0,1,0,0,0
67500.0,269550.0,12,3.4609946684242217,N,N,0,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.010276,-8385,-1098,-7320.0,1,1,0,-776.0,Core staff,2.0,0.1557285437287515,0.4924144145076061,0.4258928980051529,0,1,0,0,0
157500.0,760225.5,48,3.7795233569233386,Y,N,1,Commercial associate,Higher education,Married,Rented studio,0.031329,-15466,-1659,-3107.0,1,0,0,-1780.0,Core staff,3.0,,0.7024217584558751,0.6940926425266661,0,1,0,0,0
225000.0,576072.0,12,3.7725855766904193,N,Y,1,Working,Secondary / secondary special,Single / not married,House,0.002506,-11394,-3296,-5478.0,1,0,0,0.0,,2.0,,0.7031480166314406,0.7544061731797895,0,1,0,0,0
41850.0,247275.0,42,3.4126394892272742,N,N,0,Pensioner,Secondary / secondary special,Married,House,0.030755,-23929,365243,-903.0,1,1,0,0.0,,2.0,,0.4687174851618872,0.7295666907060153,0,1,0,0,0
121500.0,178290.0,12,3.4495339589034715,Y,Y,2,Commercial associate,Secondary / secondary special,Married,Apartment,0.018029,-11975,-3043,-839.0,1,0,0,-1836.0,Medicine staff,4.0,0.4502687504166323,0.162144567666238,0.8016009030071296,0,1,0,0,0
337500.0,976077.0,30,3.4927653049222838,N,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,Co-op house,0.04622,-19442,-138,-8151.0,1,0,0,-688.0,Accountants,2.0,0.8171226846596548,0.6867729915701433,0.7194907850918436,0,1,0,0,0
112500.0,288873.0,12,4.08954297573642,N,Y,1,Working,Secondary / secondary special,Married,Apartment,0.01885,-10798,-1443,-7517.0,1,0,0,-694.0,Sales staff,3.0,0.2502479483394546,0.4615364132848819,0.3457848024695955,0,1,0,0,0
144000.0,1256400.0,18,3.2269545401557305,Y,Y,0,Working,Secondary / secondary special,Married,House,0.030755,-22401,-13145,-13331.0,1,0,0,-268.0,,2.0,0.3464213458621909,0.5269930119786016,0.2721336844147212,0,1,0,0,0
157500.0,398160.0,12,3.7623965361746596,N,N,0,Working,Secondary / secondary special,Separated,House,0.006305,-13780,-2117,-4541.0,1,0,0,-1507.0,Laborers,1.0,0.5412073397510062,0.7114549333482133,0.4276573700350293,0,1,0,0,0
171000.0,490495.5,36,4.123119915034415,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.002042,-19355,-5223,-4506.0,1,0,0,-1344.0,Cleaning staff,2.0,,0.5036045052869237,0.5262949398096192,0,1,0,0,0
